GEO_ID,zip_code,median_age,sex_ratio,age_dependency_ratio,undergraduate_students,employment_population_ratio,total_workers,workers_not_from_home,commute_vehicles,median_household_value
860Z200US54408,54408,45.8,146.2,78.1,28,54.6,533,472,410,140100
860Z200US54409,54409,45.1,102.5,72.2,279,57,5820,5548,5090,106400
860Z200US54410,54410,40.1,104.7,61.2,98,65.7,1210,1135,1015,165500
860Z200US54411,54411,43,120.2,71.9,168,66.4,2632,2283,2070,166900
860Z200US54412,54412,49.1,109.6,79.5,36,63.4,1035,938,875,166600
860Z200US54413,54413,52,104.3,69.9,5,47.8,77,76,70,110700
860Z200US54414,54414,44.1,116.8,81.7,65,61.5,1626,1449,1295,152600
860Z200US54416,54416,44.9,121.4,94.9,33,53.5,656,591,555,115900
860Z200US54417,54417,55.5,142.9,54.5,0,41.2,7,7,4,73300
860Z200US54418,54418,44.9,112.5,77.2,16,67.6,512,495,440,145700
860Z200US54420,54420,37.1,108.2,79.6,20,71.7,685,564,465,156000
860Z200US54421,54421,36.2,110.2,89.4,85,63.8,1777,1566,1410,137900
860Z200US54422,54422,22.3,98.2,109.5,15,66.8,566,459,305,102100
860Z200US54423,54423,47.2,107.7,53,95,69.5,1284,1081,1030,256800
860Z200US54424,54424,51.4,93.5,66,35,60.5,805,707,635,191100
860Z200US54425,54425,37.1,109.1,77.4,25,66.9,898,767,710,129200
860Z200US54426,54426,42.4,106.5,80.9,78,64.6,2056,1804,1625,165300
860Z200US54427,54427,45.5,98.4,66.7,37,69.8,622,571,545,155600
860Z200US54428,54428,58.6,83.1,124.4,13,41,347,320,300,147200
860Z200US54430,54430,47.5,90.9,57.5,6,55.4,60,51,45,116900
860Z200US54433,54433,42.5,125.1,82.4,42,64.7,926,812,700,157900
860Z200US54435,54435,51.4,119.8,84.8,35,49.6,812,747,685,177000
860Z200US54436,54436,37.4,111.9,79.1,33,62.2,963,765,620,140200
860Z200US54437,54437,35.3,109.9,82.3,53,65.9,1401,1201,1010,131500
860Z200US54440,54440,43,104,68.9,57,68,1486,1414,1320,168100
860Z200US54441,54441,38.8,117.4,70.7,25,70.3,474,451,395,180500
860Z200US54442,54442,51.2,124.9,86.2,59,47,604,503,480,174800
860Z200US54443,54443,47.1,116,78.2,51,64.9,1067,913,855,228300
860Z200US54446,54446,31.2,88.5,100.6,55,65.7,1460,1323,1140,133200
860Z200US54447,54447,53.5,90.3,67.3,6,56.3,220,206,180,105000
860Z200US54448,54448,45.7,96.8,73.2,144,67,2343,2169,1950,205900
860Z200US54449,54449,44.2,92.9,72.1,812,61.8,12851,12074,10885,163600
860Z200US54450,54450,39.2,125.8,68,6,58.3,181,180,155,79200
860Z200US54451,54451,44.6,102.5,71,233,63.9,5505,4979,4420,158300
860Z200US54452,54452,46.6,103.7,63.8,382,61.6,9364,8628,8030,130500
860Z200US54454,54454,41.7,99,56,53,57.5,648,599,545,155200
860Z200US54455,54455,40.2,101.1,57.8,857,70.8,10785,9930,9350,189000
860Z200US54456,54456,45,102.9,79.9,121,60.8,2783,2622,2350,130600
860Z200US54457,54457,54.5,100.6,85.3,160,49,3371,3055,2755,144300
860Z200US54458,54458,32.5,79.7,101.8,2,78.2,68,68,50,100000
860Z200US54459,54459,48.4,125.3,75.6,17,54.6,586,558,485,103000
860Z200US54460,54460,40.6,95.2,82.5,65,57.8,1186,1070,895,125700
860Z200US54462,54462,52.5,83.1,65.5,25,48.8,156,134,125,153100
860Z200US54463,54463,60.2,147.3,96.5,17,36.9,223,205,195,211500
860Z200US54464,54464,28.6,193.3,72.5,0,75,51,51,45,75000
860Z200US54465,54465,64.3,77.7,136.5,27,36.1,211,184,170,188500
860Z200US54466,54466,48.9,99.4,68.1,60,63.6,1409,1305,1185,150800
860Z200US54467,54467,36.8,92.5,63.6,446,65.6,7384,6713,6270,192900
860Z200US54469,54469,41.6,94.3,95.1,22,51.8,746,679,645,109400
860Z200US54470,54470,46,95.8,72.2,86,57.6,966,869,745,125800
860Z200US54471,54471,46,120.8,72.7,24,64.5,844,795,740,230500
860Z200US54473,54473,46.9,114.7,74.2,97,61.3,1307,1204,1105,180500
860Z200US54474,54474,40.4,98,79.3,119,66.7,2241,1991,1870,144800
860Z200US54475,54475,51.8,120.9,81.1,40,60,701,580,535,152400
860Z200US54476,54476,37.7,100,61.1,1078,71.7,10769,10095,9255,168700
860Z200US54479,54479,36.2,112,68.2,94,69,1920,1748,1510,150000
860Z200US54480,54480,40.2,80.2,94.4,28,63,669,605,535,149500
860Z200US54481,54481,29.4,101.7,43,5755,65.5,15252,14027,11415,157300
860Z200US54482,54482,44.7,111,63.4,361,62.8,4817,4207,3930,205500
860Z200US54484,54484,43.3,97.8,72.1,134,68.4,3022,2552,2310,196300
860Z200US54485,54485,62.5,110.1,74.9,6,45.8,136,130,90,176400
860Z200US54486,54486,50.8,98,88.1,50,52.2,898,829,695,131100
860Z200US54487,54487,50.9,98,69.2,333,53.2,4494,4178,3940,179000
860Z200US54488,54488,41.5,118.8,59.7,23,67.9,583,521,470,119300
860Z200US54489,54489,44.7,116.6,74.6,51,63.7,734,694,595,134600
860Z200US54490,54490,48.2,96.9,63.5,21,59,443,357,310,159600
860Z200US54491,54491,56.1,133.8,95.6,15,41.6,546,463,420,130000
860Z200US54493,54493,49.8,130.9,99,0,52.4,255,225,190,167300
860Z200US54494,54494,45.2,106.9,76,675,58.9,12727,11918,11100,137400
860Z200US54495,54495,36.4,83.9,61.5,346,58.5,3553,3335,2955,96700
860Z200US54498,54498,37,108.9,88.2,21,63.2,1039,937,760,107700
860Z200US54499,54499,49.9,99.6,66.8,44,59.8,1393,1306,1200,148200
860Z200US54501,54501,46.9,98.4,69.5,630,56.1,9613,8955,7955,157200
860Z200US54511,54511,48.2,135.9,74.2,57,55,683,600,550,122500
860Z200US54512,54512,53.2,93.2,76.1,4,55.6,677,672,595,225000
860Z200US54513,54513,59.1,164.4,64.5,16,47,175,160,150,152100
860Z200US54514,54514,55.3,104.9,81.9,21,55,942,870,820,144000
860Z200US54515,54515,55,134.5,72.2,16,52.6,205,186,165,88100
860Z200US54517,54517,66.2,91.8,165.7,0,27,47,32,20,324500
860Z200US54519,54519,56.5,126.9,116.7,39,47.1,464,391,370,200900
860Z200US54520,54520,42.1,107.6,68.4,83,53.6,1621,1538,1400,142600
860Z200US54521,54521,54.2,103.9,86.6,92,51.6,3595,3359,2900,207700
860Z200US54524,54524,52.6,93.3,92.2,6,50.7,297,294,260,149000
860Z200US54525,54525,35.8,98.5,66,5,70.3,141,131,125,74000
860Z200US54526,54526,52.3,106,79.8,8,54,307,274,250,89900
860Z200US54527,54527,55.4,96.5,64.8,3,49.5,346,325,265,101000
860Z200US54529,54529,54.8,115.5,106.7,19,47.2,440,411,400,214900
860Z200US54530,54530,55.9,91.4,99.4,6,46.4,277,260,230,84300
860Z200US54531,54531,56.7,112.5,89.4,36,48.6,539,495,435,240100
860Z200US54534,54534,51.8,94.3,79.7,55,51.9,1135,1086,975,86500
860Z200US54536,54536,47.9,107.2,50.9,2,52.1,84,83,75,56900
860Z200US54537,54537,50,129.8,114.1,1,48.8,227,207,175,95000
860Z200US54538,54538,44.9,111.9,92.4,107,50.8,1172,821,760,233200
860Z200US54539,54539,57.5,103.8,90.7,23,45.7,516,490,465,217500
860Z200US54540,54540,60.6,128.3,63.7,20,43.7,331,306,280,231300
860Z200US54541,54541,43.2,85.1,68.9,39,48.5,572,540,460,136600
860Z200US54542,54542,52.3,81.9,78.4,18,42.7,194,184,170,123300
860Z200US54545,54545,62.9,94.4,101.8,18,44.3,363,345,325,567300
860Z200US54546,54546,51.9,93.2,66.8,39,58.3,537,520,440,89900
860Z200US54547,54547,61,96.5,103,10,41.3,499,466,415,253600
860Z200US54548,54548,55.5,101.8,92.1,100,51.8,2478,2257,2085,247000
860Z200US54550,54550,47.8,114.3,71.1,37,58.3,275,275,270,100000
860Z200US54552,54552,52.5,101.5,85.6,76,49.3,1734,1619,1385,115300
860Z200US54554,54554,58.1,111.6,72.8,4,51,468,421,390,181300
860Z200US54555,54555,51.1,99.3,78.6,146,55.5,2160,2053,1890,150800
860Z200US54556,54556,49.9,104.9,69.9,30,58.3,572,535,485,100800
860Z200US54557,54557,65.5,88.1,141.9,8,36.7,338,289,255,348800
860Z200US54558,54558,57.2,104.9,68.8,87,54.8,997,953,845,175100
860Z200US54559,54559,45.4,109.3,60.4,22,65.6,513,495,405,122500
860Z200US54560,54560,57.1,150,57.2,8,70,390,384,385,158200
860Z200US54561,54561,63.4,115.2,77.5,0,49.2,32,17,null,-
860Z200US54562,54562,61,90.2,83.1,44,46.7,761,708,660,272300
860Z200US54563,54563,40.7,105.8,95.9,23,51.6,308,269,250,161100
860Z200US54564,54564,58.5,146.3,87.2,1,38.6,128,114,100,160300
860Z200US54565,54565,62.3,118.2,71.4,0,35.6,16,9,null,90000
860Z200US54566,54566,47.9,93.1,84.1,13,41.1,469,454,405,159700
860Z200US54568,54568,49.6,102.2,113.8,95,52.8,2074,1952,1805,219600
860Z200US54601,54601,30.7,92.4,46.2,10627,60.9,26475,24513,20775,178300
860Z200US54603,54603,38.3,109.4,49.2,689,64.3,7477,7033,5965,147000
860Z200US54610,54610,53.7,111.8,86.3,38,55.4,715,642,580,163800
860Z200US54611,54611,34,121.8,64.9,23,60.2,592,547,495,120200
860Z200US54612,54612,35.2,120.7,85,53,64.7,2568,2431,2075,165300
860Z200US54613,54613,55.9,117.3,94.8,12,45.9,716,658,595,133800
860Z200US54614,54614,41.1,112.2,65.2,107,69.1,1327,1194,1105,191700
860Z200US54615,54615,43.4,117.4,67.7,208,50,4481,4235,3775,156600
860Z200US54616,54616,35.7,92.3,79,49,65.2,1176,1122,1020,134700
860Z200US54618,54618,37.7,109.4,66.4,76,63.1,1152,1058,910,144300
860Z200US54619,54619,35.5,106.3,94.6,128,60.5,1530,1343,1130,174200
860Z200US54621,54621,32.5,120.6,81.3,26,68.2,681,657,625,225700
860Z200US54622,54622,49.4,115.8,71.4,54,65.6,1057,986,865,167700
860Z200US54623,54623,45.2,103,76,63,63.4,1071,975,885,174400
860Z200US54624,54624,55.3,118.1,64.6,18,54.6,717,677,615,153200
860Z200US54625,54625,66.7,70.4,190.5,5,31.7,90,80,70,156700
860Z200US54626,54626,43.5,110.2,82.1,17,55.1,638,623,560,186800
860Z200US54627,54627,48,110.1,77.5,30,70.1,1123,979,885,196200
860Z200US54628,54628,59.6,139.3,87.3,13,44.5,378,336,290,163400
860Z200US54629,54629,48.8,103.1,76.5,110,67.6,1457,1350,1215,175200
860Z200US59039,59039,65.7,73.7,371.4,0,60.6,20,14,null,-
860Z200US54630,54630,42.3,106.4,63.4,130,71.2,2296,1979,1875,197700
860Z200US54631,54631,50.5,84.7,71.5,23,45.7,664,623,510,139300
860Z200US54632,54632,47.7,117.8,69.4,57,59.9,571,492,445,196500
860Z200US54634,54634,38.7,109.5,97.9,49,51.7,1578,1410,1235,150800
860Z200US54635,54635,49.6,98.7,56.9,45,60.2,879,804,740,151200
860Z200US54636,54636,38.6,95.8,66.8,759,70.3,8774,7863,7520,235900
860Z200US54637,54637,44.5,122.8,54.4,11,63.2,98,97,90,99500
860Z200US54638,54638,46,98.5,86.8,21,46.7,554,517,440,205700
860Z200US54639,54639,39.5,118,88.3,27,50,930,818,730,144400
860Z200US54642,54642,35.2,114.3,68.7,49,68.3,1117,987,855,166200
860Z200US54643,54643,-,-,-,0,-,0,0,-,-
860Z200US54644,54644,43.2,125.5,68.7,26,68.1,714,650,605,244700
860Z200US54645,54645,48.9,86.5,76.9,2,40,26,26,15,117500
860Z200US54646,54646,46.2,102.5,93,84,48.3,1607,1496,1375,125800
860Z200US54648,54648,35.1,124.7,71.8,31,58.1,695,620,520,153900
860Z200US54650,54650,40.7,90.7,68,915,65.9,12969,12204,11420,225200
860Z200US54651,54651,33.6,83.6,104.3,19,51.1,454,409,340,159300
860Z200US54652,54652,35,96.6,127.6,16,49.4,372,360,305,123500
860Z200US54653,54653,34.1,88.9,82.2,31,65.3,541,479,435,214400
860Z200US54654,54654,55.3,185.7,84.2,2,49.2,58,54,50,75000
860Z200US54655,54655,42,96.5,101.1,40,53.5,729,671,600,177400
860Z200US54656,54656,39.6,104.7,68.6,613,62.6,9028,8200,7235,163800
860Z200US54657,54657,42.1,119.4,75.5,7,57.5,165,140,135,154200
860Z200US54658,54658,43.3,96.2,66.1,84,66.1,1359,1234,1160,192200
860Z200US54659,54659,36.8,104.9,72.9,30,67.3,661,593,505,162000
860Z200US54660,54660,42.2,109.3,71.5,403,60.6,7804,7443,6675,158400
860Z200US54661,54661,42.5,96.7,72.7,183,67.1,1990,1835,1715,206100
860Z200US54664,54664,38.6,128.5,85.7,42,48.8,628,549,490,131300
860Z200US54665,54665,43.3,98.2,84.5,183,60.9,4089,3609,3015,175100
860Z200US54666,54666,46.2,124.7,64.1,68,59.6,1340,1292,1195,168700
860Z200US54667,54667,40.1,99.4,83.5,77,58.2,2177,2009,1785,168800
860Z200US54669,54669,42.9,105.9,86.2,207,64.9,3964,3682,3525,224400
860Z200US54670,54670,28.2,87.4,92.1,43,59.7,720,645,510,174800
860Z200US54701,54701,33.9,91.7,56.4,5961,65.3,21644,19395,17565,213000
860Z200US54703,54703,34.6,99,48.7,4716,68.9,24525,22755,20595,173500
860Z200US54720,54720,37.5,123.8,70.4,469,62.5,4042,3597,3250,182000
860Z200US54721,54721,43.4,108.6,76,18,63,681,617,580,153500
860Z200US54722,54722,37.1,108,79.5,84,58.4,1745,1577,1345,196400
860Z200US54723,54723,44.3,109.7,47.4,39,71,610,586,560,153300
860Z200US54724,54724,37.3,96,72.5,229,67.9,3779,3491,3140,172800
860Z200US54725,54725,44.4,93.7,59.2,94,64.8,1561,1344,1235,150100
860Z200US54726,54726,36.2,116.1,56.9,22,65.3,901,773,705,152200
860Z200US54727,54727,43.7,102.5,66.2,118,63.5,2329,2160,1950,167700
860Z200US54728,54728,49.9,100.4,78.7,172,56.1,2768,2524,2305,166800
860Z200US54729,54729,42.3,104.8,64.8,1455,64,17439,16015,14840,202500
860Z200US54730,54730,40.8,110.3,82.4,159,67.6,2698,2482,2325,180500
860Z200US54731,54731,54.2,139,53.5,14,59.2,355,314,290,124700
860Z200US54732,54732,38.4,102.3,67.9,94,60.1,1422,1308,1180,135300
860Z200US54733,54733,45.9,114.3,105.6,17,58.6,600,544,445,141400
860Z200US54734,54734,47.5,107.6,64.2,10,66.1,369,347,315,165500
860Z200US54736,54736,44.9,99,74.2,116,61.6,2079,1812,1635,139500
860Z200US54737,54737,37.9,119,82.9,7,64.9,256,218,200,198800
860Z200US54738,54738,38.7,114.8,89,123,68.2,1802,1618,1520,237100
860Z200US54739,54739,36.7,101.2,70.9,152,72.7,2855,2530,2310,200800
860Z200US54740,54740,45.4,101.1,64.6,36,69.1,1047,953,850,176200
860Z200US54741,54741,33.7,103.5,77.5,19,54.4,698,620,500,129900
860Z200US54742,54742,40.8,94.1,70.3,259,68.7,2722,2357,2245,228600
860Z200US54745,54745,56.6,104.7,102.5,31,51.9,968,877,810,194400
860Z200US54746,54746,45.3,109.8,53.5,4,53.5,276,267,240,96700
860Z200US54747,54747,45.8,99.6,69.7,48,62.8,1196,1123,1010,156400
860Z200US54748,54748,49.7,96.9,79.7,8,60.1,659,617,540,181400
860Z200US54749,54749,39,150.8,51.9,40,68.9,859,739,685,166600
860Z200US54750,54750,45.2,104.1,79.8,29,61.9,513,458,385,257300
860Z200US54751,54751,30.4,98.3,44,6096,63,13661,12729,10635,189200
860Z200US54754,54754,50,119.6,87.5,24,54.3,741,683,530,131400
860Z200US54755,54755,41.4,100.5,68.1,261,66.5,3681,3369,3010,168500
860Z200US54756,54756,53.5,108.8,89.2,13,58.4,467,450,405,170300
860Z200US54757,54757,42.8,118.8,72.3,90,58.1,1534,1406,1255,175700
860Z200US54758,54758,44,109,69.6,185,66.9,2568,2294,2080,172000
860Z200US54759,54759,52.8,111.6,86.3,17,56.8,654,564,515,164100
860Z200US54760,54760,63,66.1,129.6,5,42.8,71,71,70,159200
860Z200US54761,54761,34.2,99,69.4,20,61.7,574,542,445,158900
860Z200US54762,54762,47.9,106,61.8,23,59.3,621,587,555,143200
860Z200US54763,54763,44.4,117.2,84.1,13,62.6,558,504,480,144800
860Z200US54766,54766,44.3,119.6,100.1,35,54.3,763,598,510,133500
860Z200US54767,54767,43.2,110.2,64.4,99,68.6,1833,1698,1515,186800
860Z200US54768,54768,38.3,184.9,62.8,199,40.8,2078,1884,1630,152600
860Z200US54769,54769,56.2,123.3,96.3,8,54.9,276,223,210,253100
860Z200US54770,54770,37.1,98.4,84.2,62,63.6,998,910,835,174500
860Z200US54771,54771,35.2,102.1,93,139,63,1992,1734,1385,147900
860Z200US54772,54772,42.3,111.3,55.4,43,64.9,542,523,480,161700
860Z200US54773,54773,39.9,111.1,81.4,98,62.8,1695,1497,1355,150500
860Z200US54801,54801,53.7,109.9,81.5,149,51.4,2696,2420,2220,165500
860Z200US54805,54805,44.3,120.3,69.6,49,64.8,832,772,710,128400
860Z200US54806,54806,40.2,113.1,65.1,749,60.6,5589,5322,4365,133800
860Z200US54810,54810,43.8,97.3,73.3,82,55.6,1181,1058,1000,201500
860Z200US54812,54812,37,93.9,84.7,121,60.8,2737,2650,2290,131300
860Z200US54813,54813,46.8,100.3,57.7,6,55.4,278,271,235,180000
860Z200US54814,54814,51.2,110.9,75.6,116,57.2,1408,1278,975,184900
860Z200US54817,54817,55.4,108.5,88.7,31,52.4,938,850,735,222000
860Z200US54819,54819,51.1,105.3,95.8,18,52.4,948,866,765,125900
860Z200US54820,54820,51.3,140.3,66,18,56.3,360,351,305,187500
860Z200US54821,54821,59.9,90.5,102.5,34,50.9,595,482,410,198900
860Z200US54822,54822,44.4,104.1,65.1,121,64.8,2409,2249,2000,169200
860Z200US54824,54824,48.1,116.8,67.7,62,62.1,1175,1084,980,159000
860Z200US54826,54826,53.8,91.2,72.8,47,56.2,340,309,260,183800
860Z200US54827,54827,53.7,123.5,106.8,2,51,142,99,90,215000
860Z200US54828,54828,41.8,112.7,74.3,31,48.7,282,282,250,110600
860Z200US54829,54829,45.5,104,81.1,59,56.6,2522,2358,2145,175800
860Z200US54830,54830,63.8,114.1,119.8,40,36.3,1044,957,860,200100
860Z200US54832,54832,53,87.1,79.9,7,54.4,178,159,130,175000
860Z200US54835,54835,53.7,116.1,65.4,32,52.2,434,377,315,148800
860Z200US54836,54836,44.8,148.2,86.2,28,57.6,449,424,390,176200
860Z200US54837,54837,51.3,106.7,70.1,67,56.6,1731,1602,1420,165400
860Z200US54838,54838,61,114.4,94.6,10,39.4,399,374,330,199500
860Z200US54839,54839,48.3,94.9,88.8,2,50,117,106,105,137500
860Z200US54840,54840,42.9,109.2,68.8,115,58.7,2151,2020,1840,147000
860Z200US54841,54841,42,91.5,73.2,9,70,149,141,135,104200
860Z200US54842,54842,36.9,153.3,90,0,57.1,68,61,60,174100
860Z200US54843,54843,48.8,102.8,83.1,282,54.7,5495,5125,4625,198500
860Z200US54844,54844,62.5,127.9,111.6,3,36.8,75,60,50,171000
860Z200US54845,54845,37.5,114,54.4,2,63.7,58,52,50,156800
860Z200US54846,54846,47.5,113.8,93.9,5,58.3,273,266,205,121300
860Z200US54847,54847,54.6,95.4,78.4,46,50.2,1017,955,860,214800
860Z200US54848,54848,46.4,96.2,73.6,94,57.4,2675,2542,2355,102900
860Z200US54849,54849,55.2,117.3,74.1,8,56.9,827,792,725,215500
860Z200US54850,54850,58.8,92.3,87.5,10,62.2,162,131,110,228100
860Z200US54853,54853,50.1,96.4,81.8,94,54.8,1725,1616,1455,176500
860Z200US54854,54854,39.1,120.3,65.8,16,69.9,534,483,390,176000
860Z200US54855,54855,25.5,107.2,123.8,11,61.7,374,335,300,153000
860Z200US54856,54856,52.1,113.7,95.6,17,59.3,793,746,700,148800
860Z200US54857,54857,-,114.3,-,0,100,15,15,null,-
860Z200US54858,54858,44.3,74.8,81,13,52.8,658,607,580,155600
860Z200US54859,54859,57,112.4,98.2,48,42.5,730,660,595,179900
860Z200US54861,54861,34.2,93.1,53,17,69.9,126,117,70,-
860Z200US54862,54862,57.5,100,101.4,7,56.5,132,102,75,148800
860Z200US54864,54864,46.4,115.1,58.4,22,58,662,558,530,172600
860Z200US54865,54865,55.8,99.6,92.3,35,55.1,259,238,220,153800
860Z200US54867,54867,30.3,83.8,93,6,52.3,211,194,175,80000
860Z200US54868,54868,41.9,103.5,74.5,649,61.6,7614,7040,6210,167600
860Z200US54870,54870,54.7,110.8,83.6,23,52,731,632,565,232600
860Z200US54871,54871,42.7,77.4,91.1,133,53.5,1328,1203,1085,164800
860Z200US54872,54872,51.6,110.9,80.6,60,48.3,1141,1010,895,171500
860Z200US54873,54873,56.1,110.5,79.3,81,47.5,1332,1181,1075,182900
860Z200US54874,54874,45.7,113.2,74.3,121,58.3,1868,1798,1660,161600
860Z200US54875,54875,52.4,98.1,88.8,18,58.5,596,547,530,144200
860Z200US54876,54876,50.2,110.5,76.3,148,57.8,905,804,620,213400
860Z200US54880,54880,39.6,94,57.7,1988,62.7,15419,14561,12325,143700
860Z200US54888,54888,55.5,94.4,77.6,27,45.9,505,460,415,187300
860Z200US54889,54889,48.7,95.7,86.9,79,58.1,1335,1240,1100,193900
860Z200US54891,54891,49.2,108.9,80.2,62,54.7,1439,1269,1115,172800
860Z200US54893,54893,53.7,98.1,93.3,47,44.8,1460,1354,1200,179300
860Z200US54895,54895,57.3,107.7,73.8,39,48.4,372,345,310,161200
860Z200US54896,54896,62.2,127.6,94,20,40.6,526,480,420,159900
860Z200US54901,54901,31,113.3,37.3,6443,57.7,18141,17266,15055,138500
860Z200US54902,54902,39.4,90.7,63,1244,67.1,11674,11179,10095,134800
860Z200US54904,54904,44.6,100.8,73.7,846,64.2,11694,10691,10070,219400
860Z200US54909,54909,43.1,112.5,68.1,75,66.3,1061,990,955,159300
860Z200US54911,54911,36.3,101,58.2,2106,61.9,12766,11763,9770,159200
860Z200US54913,54913,39.4,102.7,65.9,1162,71.2,12938,11649,11080,297300
860Z200US54914,54914,37.1,99.2,63.2,1557,69.1,17189,16038,14680,164700
860Z200US54915,54915,38.3,102.9,60.3,1653,70.2,23437,21371,19860,191400
860Z200US54921,54921,41.9,126.9,71.9,58,63.5,701,587,545,152300
860Z200US54922,54922,48.3,108.6,60.1,21,64.3,629,594,540,152000
860Z200US54923,54923,42.3,107,67.4,242,62.9,4385,4198,3765,140500
860Z200US54926,54926,60.2,97,30.7,0,72.7,96,94,null,63700
860Z200US54927,54927,50.2,76.8,38.6,26,65.6,202,168,155,213000
860Z200US54928,54928,40.8,68.8,119.2,2,49.9,174,164,160,178800
860Z200US54929,54929,45.1,93.4,64.1,246,61.1,4519,4323,3920,132000
860Z200US54930,54930,40.7,106.4,76.4,29,61.1,850,807,715,142000
860Z200US54931,54931,37.3,54.4,79,23,73.7,213,213,190,169000
860Z200US54932,54932,44.4,114.4,67.3,40,64.2,651,623,590,219700
860Z200US54933,54933,33.5,160.2,95.1,6,48.1,102,95,75,88600
860Z200US54935,54935,37.8,93.6,62.5,2166,64.5,21457,20307,17920,137500
860Z200US54937,54937,44.4,104.1,62.6,778,61.2,10695,10163,9565,182900
860Z200US54940,54940,47.6,92.3,70.9,126,62.2,2242,2084,1945,240300
860Z200US54941,54941,55.1,106.5,85.9,74,51.2,1069,971,880,224400
860Z200US54942,54942,38.6,97.9,63.7,308,75.4,5934,5064,4860,266900
860Z200US54943,54943,51.4,111.6,113.5,48,46.2,772,703,635,166500
860Z200US54944,54944,44.2,103.6,72.4,355,69.1,4763,4428,4230,243100
860Z200US54945,54945,46.8,106.5,78.3,125,60.6,1659,1567,1455,169800
860Z200US54946,54946,83.4,320.3,1089.4,0,1.8,10,10,null,-
860Z200US54947,54947,46.9,101.1,57.4,94,67.6,1275,1170,1075,230800
860Z200US54948,54948,50.7,109,60.3,4,61.5,99,87,85,104200
860Z200US54949,54949,45.3,112.2,71,126,63.4,1790,1732,1560,159300
860Z200US54950,54950,47,103.1,70.6,47,63.8,1192,1100,985,126700
860Z200US54952,54952,38.9,95.4,58.6,1444,67.9,14645,13374,12500,156600
860Z200US54956,54956,37.9,103.6,62.1,1982,68.4,24543,22533,20725,184700
860Z200US54960,54960,59.2,103,90,15,44,913,861,805,166300
860Z200US54961,54961,39.9,103.4,69.9,375,65,7111,6654,6000,167000
860Z200US54962,54962,43.2,120,69,11,57.2,462,433,420,163100
860Z200US54963,54963,40.8,105.1,78.8,127,63.8,3656,3383,3235,174000
860Z200US54964,54964,43.5,108.7,98.8,21,65,447,349,320,199500
860Z200US54965,54965,53.5,111.9,77.4,16,57.2,592,584,525,154100
860Z200US54966,54966,40.2,80.8,80.5,68,60.5,959,885,825,123600
860Z200US54967,54967,55.2,112.6,69.1,9,57.8,222,222,220,137500
860Z200US54968,54968,49.7,91.1,84.7,74,58.8,1406,1286,1145,149800
860Z200US54970,54970,47.7,175.7,50.7,54,38.3,1279,1242,1120,116600
860Z200US54971,54971,44,91.4,73.3,1000,59.8,5200,4741,4200,150700
860Z200US54974,54974,47,98.2,78.8,64,59.8,815,765,705,195100
860Z200US54977,54977,48.2,98.3,75.6,42,62.2,666,604,575,209900
860Z200US54978,54978,54.6,95.5,79.2,4,50.7,35,26,25,-
860Z200US54979,54979,48.6,125.4,53.2,41,68.5,851,828,800,233800
860Z200US54980,54980,65.9,43.6,196.2,0,43.9,97,88,85,138200
860Z200US54981,54981,46.9,111.1,68.6,353,60.4,7357,6779,6210,166400
860Z200US54982,54982,50.3,103,81.3,129,53.7,3038,2945,2570,156900
860Z200US54983,54983,45.9,93.8,66.1,63,65.4,2267,2159,1905,174400
860Z200US54984,54984,51,109.7,66.5,70,54.6,1477,1384,1315,166200
860Z200US54985,54985,37,382.1,8,5,0,0,0,-,-
860Z200US54986,54986,50.7,89.5,84.3,168,62.2,2723,2506,2325,232600
860Z200US55001,55001,50.9,111.3,71.2,85,55.3,1381,1198,1120,560200
860Z200US55003,55003,39,205.8,37,196,37.2,1225,1056,995,287500
860Z200US55005,55005,37.4,101.7,50.7,278,75.1,2595,2386,2280,260600
860Z200US55006,55006,38.4,101.3,75.4,81,60.8,1560,1456,1345,166300
860Z200US55007,55007,48.4,105.3,62.5,53,59.5,1133,1088,1030,172600
860Z200US55008,55008,40.5,96,67.8,610,63,7558,7073,6530,219300
860Z200US55009,55009,43.6,104.2,66.7,293,67.4,4301,3924,3640,272800
860Z200US55011,55011,40.3,98.3,59.9,367,71.3,5973,5437,5115,305900
860Z200US55012,55012,49.2,121.8,60.5,31,53.8,871,788,675,286900
860Z200US55013,55013,42.5,90.8,81.6,202,63.5,3350,2979,2670,290200
860Z200US55014,55014,41.3,108,54.8,1202,66.4,15043,13302,12340,262000
860Z200US55016,55016,36.3,100.7,62.5,1538,71.2,20228,17690,16290,281100
860Z200US55017,55017,41.7,117.2,58,17,56.2,326,301,265,232400
860Z200US55018,55018,48.9,103.3,58.8,51,62.7,478,409,390,256300
860Z200US55019,55019,40.1,100.7,71.1,55,68,1069,944,880,242000
860Z200US55020,55020,33.6,72,70.3,162,77.9,2418,2062,1930,380700
860Z200US55021,55021,40.2,112.5,66.6,845,54.9,13228,12463,11015,210000
860Z200US55024,55024,35.2,99.5,62.7,1446,76,20005,17924,16775,289500
860Z200US55025,55025,38.9,97.5,63.3,889,71.2,13915,12292,11290,304000
860Z200US55026,55026,39.6,147.8,74.7,14,64.9,234,227,210,239100
860Z200US55027,55027,33.2,103.7,75.9,85,74.4,1501,1356,1220,239000
860Z200US55029,55029,13.8,55.4,152.5,0,83.3,40,40,40,107500
860Z200US55030,55030,38.2,98.5,70.2,40,63.3,664,658,615,168900
